cik,name,alias
0001811414,QuantumScape Corp,Kensington Capital Acquisition Corp.
0001811530,,
0001811972,Barings Capital Investment Corp,
0001811999,"FARMHOUSE, INC. /NV",
0001812173,Vicarious Surgical Inc.,
0001812173,Vicarious Surgical Inc.,D8 Holdings Corp.
0001812360,FOXO TECHNOLOGIES INC.,
0001812360,FOXO TECHNOLOGIES INC.,Delwinds Insurance Acquisition Corp.
0001812364,"Relay Therapeutics, Inc.",
0001812554,Blue Owl Credit Income Corp.,
0001812554,Blue Owl Credit Income Corp.,Owl Rock Core Income Corp.
0001812604,BBCMS Mortgage Trust 2020-C7,
0001812727,"Reliance Global Group, Inc.",
0001813603,Hestia Insight Inc.,
0001813914,,
0001814114,"Orchestra BioMed Holdings, Inc.",
0001814114,"Orchestra BioMed Holdings, Inc.",Health Sciences Acquisitions Corp 2
0001814215,"Nuburu, Inc.",
0001814215,"Nuburu, Inc.",Tailwind Acquisition Corp.
0001814287,"Abacus Global Management, Inc.",
0001814287,"Abacus Global Management, Inc.","Abacus Life, Inc."
0001814287,"Abacus Global Management, Inc.",East Resources Acquisition Co
0001814329,,
0001814389,JPMDB Commercial Mortgage Securities Trust 2020-COR7,
0001814974,"BBX Capital, Inc.",
0001814974,"BBX Capital, Inc.",BBX Capital Florida LLC
0001815442,"Kymera Therapeutics, Inc.",
0001815849,"ATI Physical Therapy, Inc.",
0001815849,"ATI Physical Therapy, Inc.",Fortress Value Acquisition Corp. II
0001815903,"Petros Pharmaceuticals, Inc.",
0001815974,"Anebulo Pharmaceuticals, Inc.",
0001816017,"Spire Global, Inc.",
0001816017,"Spire Global, Inc.","NavSight Holdings, Inc."
0001816147,Benchmark 2020-B18 Mortgage Trust,
0001816233,,
0001816431,Quantum-Si Inc,
0001816431,Quantum-Si Inc,HighCape Capital Acquisition Corp.
0001816554,EVENTIKO INC.,
0001816554,EVENTIKO INC.,EVENTIKO INC
0001816581,"Ouster, Inc.",
0001816581,"Ouster, Inc.",Colonnade Acquisition Corp.
0001816590,COMPASS Pathways plc,
0001816590,COMPASS Pathways plc,Compass Rx Ltd.
0001816613,Markforged Holding Corp,
0001816613,Markforged Holding Corp,one
0001816708,"Owlet, Inc.",
0001816708,"Owlet, Inc.",Sandbridge Acquisition Corp
0001816736,"Disc Medicine, Inc.",
0001816736,"Disc Medicine, Inc.",FS Development Corp.
0001816736,"Disc Medicine, Inc.","Gemini Therapeutics, Inc. /DE"
0001816861,Morgan Stanley Capital I Trust 2020-HR8,
0001816937,BOXABL Inc.,
0001816937,BOXABL Inc.,Boxabl Inc.
0001817004,"NEXTNRG, INC.",
0001817004,"NEXTNRG, INC.",EzFill Holdings Inc
0001817229,Vor Biopharma Inc.,
0001817232,Global Gas Corp,
0001817232,Global Gas Corp,Dune Acquisition Corp
0001817241,"Artiva Biotherapeutics, Inc.",
0001817358,"Academy Sports & Outdoors, Inc.",
0001817511,SOCIETY PASS INCORPORATED.,
0001817713,"Janux Therapeutics, Inc.",
0001817760,"SmartKem, Inc.",
0001817760,"SmartKem, Inc.",Parasol Investments Corp
0001818093,Beauty Health Co,
0001818093,Beauty Health Co,Vesper Healthcare Acquisition Corp.
0001818152,"Zentrum Holdings, Inc.",
0001818152,"Zentrum Holdings, Inc.","OFF Line International, Inc."
0001818201,CCC Intelligent Solutions Holdings Inc.,
0001818201,CCC Intelligent Solutions Holdings Inc.,Dragoneer Growth Opportunities Corp.
0001818254,DBJPM 2020-C9 Mortgage Trust,
0001818331,GeneDx Holdings Corp.,
0001818331,GeneDx Holdings Corp.,"CM Life Sciences, Inc."
0001818331,GeneDx Holdings Corp.,Sema4 Holdings Corp.
0001818382,"Humacyte, Inc.",
0001818382,"Humacyte, Inc.",Alpha Healthcare Acquisition Corp.
0001818383,"MediaAlpha, Inc.",
0001818502,OppFi Inc.,
0001818502,OppFi Inc.,FG New America Acquisition Corp.
0001818644,"AEye, Inc.",
0001818644,"AEye, Inc.",CF Finance Acquisition Corp. III
0001818794,"Dyne Therapeutics, Inc.",
0001818844,"Dogwood Therapeutics, Inc.",
0001818844,"Dogwood Therapeutics, Inc.","Virios Therapeutics, Inc."
0001818844,"Dogwood Therapeutics, Inc.","Virios Therapeutics, LLC"
0001818874,"SoFi Technologies, Inc.",
0001818874,"SoFi Technologies, Inc.",Social Capital Hedosophia Holdings Corp. V
0001819133,"Tango Therapeutics, Inc.",
0001819133,"Tango Therapeutics, Inc.",BCTG Acquisition Corp.
0001819142,SES AI Corp,
0001819142,SES AI Corp,Ivanhoe Capital Acquisition Corp.
0001819253,biote Corp.,
0001819253,biote Corp.,Haymaker Acquisition Corp. III
0001819394,"Matterport, Inc./DE",
0001819394,"Matterport, Inc./DE","Gores Holdings VI, Inc."
0001819395,Sonder Holdings Inc.,
0001819395,Sonder Holdings Inc.,"Gores Metropoulos II, Inc."
0001819395,Sonder Holdings Inc.,"Sonder Holdings, Inc."
0001819404,Nerdy Inc.,
0001819404,Nerdy Inc.,TPG Pace Tech Opportunities Corp.
0001819411,"Gain Therapeutics, Inc.",
0001819438,"ESS Tech, Inc.",
0001819438,"ESS Tech, Inc.",ACON S2 Acquisition Corp.
0001819493,"Xos, Inc.",
0001819493,"Xos, Inc.",NextGen Acquisition Corp
0001819516,Wheels Up Experience Inc.,
0001819516,Wheels Up Experience Inc.,Aspirational Consumer Lifestyle Corp.
0001819574,"Bark, Inc.",
0001819574,"Bark, Inc.",Northern Star Acquisition Corp.
0001819574,"Bark, Inc.",Original Bark Co
0001819576,Liquidia Corp,
0001819615,,
0001819790,"Tarsus Pharmaceuticals, Inc.",
0001819796,GCM Grosvenor Inc.,
0001819810,Redwire Corp,
0001819810,Redwire Corp,Genesis Park Acquisition Corp.
0001819848,"Joby Aviation, Inc.",
0001819848,"Joby Aviation, Inc.",Reinvent Acquisition Corp.
0001819848,"Joby Aviation, Inc.",Reinvent Technology Partners
0001819928,"DoubleVerify Holdings, Inc.",
0001819974,"SkyWater Technology, Inc",
0001819974,"SkyWater Technology, Inc","CMI Acquisition, LLC"
0001819989,Cipher Mining Inc.,
0001819989,Cipher Mining Inc.,GOOD WORKS ACQUISITION CORP.
0001819994,"Rocket Lab USA, Inc.",
0001819994,"Rocket Lab USA, Inc.",Vector Acquisition Corp
0001820144,Grindr Inc.,
0001820144,Grindr Inc.,Tiga Acquisition Corp.
0001820175,,
0001820190,Scilex Holding Co,
0001820190,Scilex Holding Co,Scilex Holding Company/DE
0001820190,Scilex Holding Co,Vickers Vantage Corp. I
0001820302,"Bakkt Holdings, Inc.",
0001820302,"Bakkt Holdings, Inc.",VPC Impact Acquisition Holdings
0001820566,Inspirato Inc,
0001820566,Inspirato Inc,Thayer Ventures Acquisition Corp
0001820721,"Array Technologies, Inc.",
0001820721,"Array Technologies, Inc.","ATI Intermediate Holdings, LLC"
0001820872,"Global Business Travel Group, Inc.",
0001820872,"Global Business Travel Group, Inc.",Apollo Strategic Growth Capital
0001820875,CXApp Inc.,
0001820875,CXApp Inc.,"KINS Technology Group, Inc."
0001820877,,
0001820953,"Affirm Holdings, Inc.",
0001821159,EVgo Inc.,
0001821159,EVgo Inc.,Climate Change Crisis Real Impact I Acquisition Corp
0001821159,EVgo Inc.,EVgo Inc
0001821160,Guild Holdings Co,
0001821175,Motorsport Games Inc.,
0001821175,Motorsport Games Inc.,MOTORSPORT GAMING US LLC
0001821393,,
0001821586,MoonLake Immunotherapeutics,
0001821586,MoonLake Immunotherapeutics,Helix Acquisition Corp
0001821769,Navitas Semiconductor Corp,
0001821769,Navitas Semiconductor Corp,Live Oak Acquisition Corp II
0001821806,"Leslie's, Inc.",
0001821825,Organon & Co.,
0001821946,BENCHMARK 2020-B19 MORTGAGE TRUST,
0001822166,BANK 2020-BNK28,
0001822250,ContextLogic Inc.,
0001822359,DocGo Inc.,
0001822359,DocGo Inc.,Motion Acquisition Corp.
0001822462,Foghorn Therapeutics Inc.,
0001822479,Sotera Health Co,
0001822479,Sotera Health Co,"Sotera Health Topco, Inc."
0001822492,Hillman Solutions Corp.,
0001822492,Hillman Solutions Corp.,"Landcadia Holdings III, Inc."
0001822791,Clene Inc.,
0001822791,Clene Inc.,Chelsea Worldwide Inc.
0001822928,Holley Inc.,
0001822928,Holley Inc.,Empower Ltd.
0001822966,NUSCALE POWER Corp,
0001822966,NUSCALE POWER Corp,SPRING VALLEY ACQUISITION CORP.
0001822993,Jackson Financial Inc.,
0001823000,CONX Corp.,
0001823144,"CompoSecure, Inc.",
0001823144,"CompoSecure, Inc.",Roman DBDR Tech Acquisition Corp.
0001823239,"MARAVAI LIFESCIENCES HOLDINGS, INC.",
0001823365,,
0001823406,"Affinity Bancshares, Inc.",
0001823466,"FiscalNote Holdings, Inc.",
0001823466,"FiscalNote Holdings, Inc.",Duddell Street Acquisition Corp.
0001823529,"Enact Holdings, Inc.",
0001823529,"Enact Holdings, Inc.","Genworth Mortgage Holdings, Inc."
0001823575,,
0001823587,Sky Harbour Group Corp,
0001823587,Sky Harbour Group Corp,Yellowstone Acquisition Co
0001823608,Amalgamated Financial Corp.,
0001823652,"Eve Holding, Inc.",
0001823652,"Eve Holding, Inc.",Zanite Acquisition Corp.
0001823722,BBCMS Mortgage Trust 2020-C8,
0001823794,ARKO Corp.,
0001823857,,
0001823878,"PLAYSTUDIOS, Inc.",
0001823878,"PLAYSTUDIOS, Inc.",Acies Acquisition Corp.
0001823882,,
0001823945,BLUE OWL CAPITAL INC.,
0001823945,BLUE OWL CAPITAL INC.,ALTIMAR ACQUISITION CORP.
0001824293,"GRI Bio, Inc.",
0001824293,"GRI Bio, Inc.","GRI BIO, Inc."
0001824293,"GRI Bio, Inc.","Vallon Pharmaceuticals, Inc."
0001824403,"Reservoir Media, Inc.",
0001824403,"Reservoir Media, Inc.",Roth CH Acquisition II Co
0001824482,Benchmark 2020-B20 Mortgage Trust,
0001824502,Archer Aviation Inc.,
0001824502,Archer Aviation Inc.,Atlas Crest Investment Corp.
0001824893,"Surrozen, Inc./DE",
0001824893,"Surrozen, Inc./DE",Consonance-HFW Acquisition Corp.
0001824920,"IonQ, Inc.",
0001824920,"IonQ, Inc.","dMY Technology Group, Inc. III"
0001825024,Offerpad Solutions Inc.,
0001825024,Offerpad Solutions Inc.,"Supernova Partners Acquisition Company, Inc."
0001825079,"Velo3D, Inc.",
0001825079,"Velo3D, Inc.",JAWS Spitfire Acquisition Corp
0001825079,"Velo3D, Inc.",Spitfire Acquisition Corp
0001825088,"Dream Finders Homes, Inc.",
0001825248,Franklin BSP Capital Corp,
0001825248,Franklin BSP Capital Corp,Franklin BSP Capital L.L.C.
0001825384,Stone Point Credit Corp,
0001825384,Stone Point Credit Corp,Stone Point Capital Credit LLC
0001825452,"Onfolio Holdings, Inc",
0001825452,"Onfolio Holdings, Inc",Onfolio Holdings Inc
0001825452,"Onfolio Holdings, Inc","Onfolio Holdings, Inc."
0001826000,"Latch, Inc.",
0001826000,"Latch, Inc.",TS Innovation Acquisitions Corp.
0001826011,"Banzai International, Inc.",
0001826011,"Banzai International, Inc.",7GC & Co. Holdings Inc.
0001826397,AGRIFORCE GROWING SYSTEMS LTD.,
0001826457,"Monte Rosa Therapeutics, Inc.",
0001826470,"Petco Health & Wellness Company, Inc.",
0001826470,"Petco Health & Wellness Company, Inc.",PET Acquisition LLC
0001826470,"Petco Health & Wellness Company, Inc.",Petco Acquisition LLC
0001826600,"Montauk Renewables, Inc.",
0001826600,"Montauk Renewables, Inc.","Montauk Energy, Inc."
0001826660,Wetouch Technology Inc.,
0001826667,"TriSalus Life Sciences, Inc.",
0001826667,"TriSalus Life Sciences, Inc.",MedTech Acquisition Corp
0001826681,Palladyne AI Corp.,
0001826681,Palladyne AI Corp.,Rotor Acquisition Corp.
0001826681,Palladyne AI Corp.,Sarcos Technology & Robotics Corp
0001826681,Palladyne AI Corp.,Sarcos Technology & Robotics Corporation.
0001826889,"Beachbody Company, Inc.",
0001826889,"Beachbody Company, Inc.",Forest Road Acquisition Corp.
0001826892,"BioAtla, Inc.",
0001827054,Wells Fargo Commercial Mortgage Trust 2020-C58,
0001827087,"Vigil Neuroscience, Inc.",
0001827090,"Certara, Inc.",
0001827183,Benchmark 2020-B21 Mortgage Trust,
0001827506,"Tourmaline Bio, Inc.",
0001827506,"Tourmaline Bio, Inc.","Talaris Therapeutics, Inc."
0001827821,"Forge Global Holdings, Inc.",
0001827821,"Forge Global Holdings, Inc.",MCF2 Acquisition Corp.
0001827821,"Forge Global Holdings, Inc.",Motive Capital Corp
0001828016,Playtika Holding Corp.,
0001828105,Hippo Holdings Inc.,
0001828105,Hippo Holdings Inc.,Reinvent Technology Partners B
0001828105,Hippo Holdings Inc.,Reinvent Technology Partners Z
0001828108,"Aurora Innovation, Inc.",
0001828108,"Aurora Innovation, Inc.",Reinvent Technology Partners C
0001828108,"Aurora Innovation, Inc.",Reinvent Technology Partners Y
0001828318,Enovix Corp,
0001828318,Enovix Corp,Rodgers Silicon Valley Acquisition Corp
0001828376,,
0001828377,Fortitude Gold Corp,
0001828522,,
0001828536,"Energy Vault Holdings, Inc.",
0001828536,"Energy Vault Holdings, Inc.",Novus Capital Corp II
0001828588,"Hanover Bancorp, Inc. /NY",
0001828673,HCW Biologics Inc.,
0001828723,"Altus Power, Inc.",
0001828723,"Altus Power, Inc.","CBRE Acquisition Holdings, Inc."
0001828739,"Arculus System Co., Ltd.",
0001828739,"Arculus System Co., Ltd.",Azzurro Solutions Corp.
0001828748,ASIAFIN HOLDINGS CORP.,
0001828791,Viant Technology Inc.,
0001828805,"Aeluma, Inc.",
0001828805,"Aeluma, Inc.","Parc Investments, Inc."
0001828937,Finance of America Companies Inc.,
0001828962,"Cricut, Inc.",
0001828962,"Cricut, Inc.",Cricut Inc
0001828972,"BuzzFeed, Inc.",
0001828972,"BuzzFeed, Inc.","890 5th Avenue Partners, Inc."
0001829247,"BullFrog AI Holdings, Inc.",
0001829280,Forian Inc.,
0001829311,"BITMINE IMMERSION TECHNOLOGIES, INC.",
0001829311,"BITMINE IMMERSION TECHNOLOGIES, INC.","Sandy Springs Holdings, Inc."
0001829576,"Carter Bankshares, Inc.",
0001829802,"Sensei Biotherapeutics, Inc.",
0001829864,"TaskUs, Inc.",
0001829864,"TaskUs, Inc.","TU TopCo, Inc."
0001829953,Corner Growth Acquisition Corp.,
0001830029,,
0001830043,Bumble Inc.,
0001830072,iPower Inc.,
0001830081,Rumble Inc.,
0001830081,Rumble Inc.,CF Acquisition Corp. VI
0001830188,"United Homes Group, Inc.",
0001830188,"United Homes Group, Inc.",DiamondHead Holdings Corp.
0001830210,,
0001830214,"Ginkgo Bioworks Holdings, Inc.",
0001830214,"Ginkgo Bioworks Holdings, Inc.",Soaring Eagle Acquisition Corp.
0001830214,"Ginkgo Bioworks Holdings, Inc.",Spinning Eagle Acquisition Corp.
0001830315,BANK 2020-BNK29,
0001831096,"Great Elm Group, Inc.",
0001831097,"agilon health, inc.",
0001831097,"agilon health, inc.","Agilon Health Topco, Inc."
0001831363,"Terns Pharmaceuticals, Inc.",
0001831631,"loanDepot, Inc.",
0001831651,"Shoals Technologies Group, Inc.",
0001831828,"Vera Therapeutics, Inc.",
0001831840,"SEMrush Holdings, Inc.",
0001831868,SeaStar Medical Holding Corp,
0001831868,SeaStar Medical Holding Corp,LMF Acquisition Opportunities Inc
0001831915,"Cytek Biosciences, Inc.",
0001831915,"Cytek Biosciences, Inc.","Cytek BioSciences, Inc."
0001831964,,
0001831979,Stardust Power Inc.,
0001831979,Stardust Power Inc.,Global Partner Acquisition Corp II
0001832038,"Invivyd, Inc.",
0001832038,"Invivyd, Inc.","Adagio Therapeutics, Inc."
0001832148,SLR HC BDC LLC,
0001832161,"VIP Play, Inc.",
0001832161,"VIP Play, Inc.",KeyStar Corp.
0001832332,"Aveanna Healthcare Holdings, Inc.",
0001832466,"Alignment Healthcare, Inc.",
0001832483,Serve Robotics Inc. /DE/,
0001832483,Serve Robotics Inc. /DE/,Patricia Acquisition Corp.
0001832487,"Guerrilla RF, Inc.",
0001832487,"Guerrilla RF, Inc.",Laffin Acquisition Corp.
0001832511,P3 Health Partners Inc.,
0001832511,P3 Health Partners Inc.,Foresight Acquisition Corp.
0001832873,CSAIL 2021-C20 Commercial Mortgage Trust,
0001832873,CSAIL 2021-C20 Commercial Mortgage Trust,CSAIL 2020-C20 Commercial Mortgage Trust
0001833197,"Latham Group, Inc.",
0001833197,"Latham Group, Inc.","Latham Topco, Inc."
0001833214,"SAB Biotherapeutics, Inc.",
0001833214,"SAB Biotherapeutics, Inc.",Big Cypress Acquisition Corp.
0001833498,"Spectral AI, Inc.",
0001833498,"Spectral AI, Inc.",Rosecliff Acquisition Corp I
0001833522,GS Mortgage Securities Trust 2020-GSA2,
0001833563,Benchmark 2020-B22 Mortgage Trust,
0001833756,"Leonardo DRS, Inc.",
0001833769,"Hyperfine, Inc.",
0001833769,"Hyperfine, Inc.",HealthCor Catalio Acquisition Corp.
0001834376,InnovAge Holding Corp.,
0001834376,InnovAge Holding Corp.,"TCO GROUP HOLDINGS, INC."
0001834488,"N-able, Inc.",
0001834488,"N-able, Inc.","N-able, LLC"
0001834488,"N-able, Inc.","SWI Spinco, LLC"
0001834494,"MeridianLink, Inc.",
0001834494,"MeridianLink, Inc.","Project Angel Parent, LLC"
0001834584,"Coupang, Inc.",
0001834622,"Hayward Holdings, Inc.",
0001834645,,
0001835256,,
0001835268,Connect Biopharma Holdings Ltd,
0001835378,,
0001835385,"Marathon Bancorp, Inc. /MD/",
0001835579,"Ikena Oncology, Inc.",
0001835597,PepGen Inc.,
0001835632,"Marvell Technology, Inc.",
0001835830,"Klaviyo, Inc.",
0001835856,Better Home & Finance Holding Co,
0001835856,Better Home & Finance Holding Co,Aurora Acquisition Corp.
0001835856,Better Home & Finance Holding Co,Aurora Capital Holding Corp.
0001836100,,
0001836833,Planet Labs PBC,
0001836833,Planet Labs PBC,"dMY Technology Group, Inc. IV"
0001836875,Nuvve Holding Corp.,
0001836875,Nuvve Holding Corp.,NB Merger Corp.
0001836981,"BigBear.ai Holdings, Inc.",
0001836981,"BigBear.ai Holdings, Inc.","GigCapital4, Inc."
0001837014,"SmartRent, Inc.",
0001837014,"SmartRent, Inc.",Fifth Wall Acquisition Corp. I
0001837607,"AEON Biopharma, Inc.",
0001837607,"AEON Biopharma, Inc.",Priveterra Acquisition Corp.
0001837671,Copper Property CTL Pass Through Trust,
0001837686,"Vimeo, Inc.",
0001837686,"Vimeo, Inc.","Vimeo Holdings, Inc."
0001838126,HPS Corporate Lending Fund,
0001838163,Brand Engagement Network Inc.,
0001838163,Brand Engagement Network Inc.,DHC Acquisition Corp.
0001838359,"Rigetti Computing, Inc.",
0001838359,"Rigetti Computing, Inc.","Supernova Partners Acquisition Co II, Ltd."
0001838406,BKV Corp,
0001838513,Marblegate Acquisition Corp.,
0001838615,"AlTi Global, Inc.",
0001838615,"AlTi Global, Inc.","Alvarium Tiedemann Holdings, Inc."
0001838615,"AlTi Global, Inc.",Cartesian Growth Corp
0001838876,"GeoSolar Technologies, Inc.",
0001838987,"Complete Solaria, Inc.",
0001838987,"Complete Solaria, Inc.",Freedom Acquisition I Corp.
0001839133,"IR-Med, Inc.",
0001839133,"IR-Med, Inc.","International Display Advertising, Inc."
0001839285,"Healthcare Triangle, Inc.",
0001839341,"Core Scientific, Inc./tx",
0001839341,"Core Scientific, Inc./tx",Power & Digital Infrastructure Acquisition Corp.
0001839439,,
0001839530,"XBP Europe Holdings, Inc.",
0001839530,"XBP Europe Holdings, Inc.",CF Acquisition Corp. VIII
0001839839,"Janus International Group, Inc.",
0001839839,"Janus International Group, Inc.","Janus Parent, Inc."
0001840102,"SPECIFICITY, INC.",
0001840121,BANK 2021-BNK31,
0001840233,"Xilio Therapeutics, Inc.",
0001840292,"Heliogen, Inc.",
0001840292,"Heliogen, Inc.",Athena Technology Acquisition Corp.
0001840317,VEEA INC.,
0001840317,VEEA INC.,Plum Acquisition Corp. I
0001840439,"Biomea Fusion, Inc.",
0001840502,Taboola.com Ltd.,
0001840574,"Verve Therapeutics, Inc.",
0001840644,BENCHMARK 2021-B23 MORTGAGE TRUST,
0001840748,LAVA Therapeutics NV,
0001840748,LAVA Therapeutics NV,LAVA Therapeutics BV
0001840776,"Hagerty, Inc.",
0001840776,"Hagerty, Inc.",Aldel Financial Inc.
0001840780,Local Bounti Corporation/DE,
0001840780,Local Bounti Corporation/DE,Leo Holdings III Corp.
0001840856,"SOUNDHOUND AI, INC.",
0001840856,"SOUNDHOUND AI, INC.",Archimedes Tech Spac Partners Co
0001840877,"Envoy Medical, Inc.",
0001840877,"Envoy Medical, Inc.",Anzu Special Acquisition Corp I
0001840904,ATAI Life Sciences N.V.,
0001840904,ATAI Life Sciences N.V.,ATAI Life Sciences B.V.
0001841156,"Paymentus Holdings, Inc.",
0001841330,Pasithea Therapeutics Corp.,
0001841387,"Candel Therapeutics, Inc.",
0001841387,"Candel Therapeutics, Inc.","Candel Therapeutics, Inic."
0001841408,Dave Inc./DE,
0001841408,Dave Inc./DE,"VPC Impact Acquisition Holdings III, Inc."
0001841425,"Verde Clean Fuels, Inc.",
0001841425,"Verde Clean Fuels, Inc.",CENAQ Energy Corp.
0001841514,"Commonwealth Credit Partners BDC I, Inc.",
0001841925,"indie Semiconductor, Inc.",
0001841925,"indie Semiconductor, Inc.","Thunder Bridge II Surviving Pubco, Inc."
0001841968,"P10, Inc.",
0001842295,"Maze Therapeutics, Inc.",
0001842356,Wag! Group Co.,
0001842356,Wag! Group Co.,CHW Acquisition Corp
0001842563,"Go Go Buyers, Inc.",
0001842566,"Airship AI Holdings, Inc.",
0001842566,"Airship AI Holdings, Inc.",BYTE Acquisition Corp.
0001842566,"Airship AI Holdings, Inc.",Byte Acquisition Corp.
0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,
0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,INTEGRAL AD SCIENCE HOLDING LLC
0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,"KAVACHA TOPCO, LLC"
0001843165,LQR House Inc.,
0001843714,"Zapata Quantum, Inc.",
0001843714,"Zapata Quantum, Inc.",Andretti Acquisition Corp.
0001843714,"Zapata Quantum, Inc.",Zapata Computing Holdings Inc.
0001843724,"LanzaTech Global, Inc.",
0001843724,"LanzaTech Global, Inc.",AMCI Acquisition Corp. II
0001843823,BBCMS Mortgage Trust 2021-C9,
0001844392,"Marpai, Inc.",
0001844452,"Intuitive Machines, Inc.",
0001844452,"Intuitive Machines, Inc.",Inflection Point Acquisition Corp.
0001844505,"QT IMAGING HOLDINGS, INC.",
0001844505,"QT IMAGING HOLDINGS, INC.","GigCapital5, Inc."
0001844971,Greenidge Generation Holdings Inc.,
